id	category	name	provided_by	knowledge_source
PUBCHEM.COMPOUND:14985	biolink:SmallMolecule	Vitamin E	ERBB2_direct_kp-textmining.json	
PUBCHEM.COMPOUND:15606394	biolink:ChemicalEntity	AFATINIB DIMALEATE	ERBB2_direct_ara-improving.json	
PUBCHEM.COMPOUND:156413	biolink:SmallMolecule	Canertinib Dihydrochloride	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:156414	biolink:NamedThing|biolink:ChemicalEntity|biolink:MolecularEntity|biolink:SmallMolecule	Canertinib	ERBB2_direct_ara-explanatory.json	
PUBCHEM.COMPOUND:15910	biolink:SmallMolecule	chlorothalonil	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:159324	biolink:SmallMolecule	Tipifarnib	ERBB2_direct_kp-textmining.json	
PUBCHEM.COMPOUND:16035342	biolink:SmallMolecule	6-[4-[(4-Ethyl-1-piperazinyl)methyl]phenyl]-N-[(1S)-1-phenylethyl]-7H-pyrrolo[2,3-d]pyrimidin-4-amine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:16091466	biolink:SmallMolecule	cruentaren a	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:16108939	biolink:SmallMolecule	(6S,7S)-N-Hydroxy-6-[(4-phenyl-3,6-dihydropyridin-1(2H)-yl)carbonyl]-5-azaspiro[2.5]octane-7-carboxamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:16116961	biolink:SmallMolecule	(R)-N,N-Dimethyl-2-(4-(1-(pyridin-2-ylmethyl)-1H-indazol-5-ylamino)quinazolin-5-yloxy)propanamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:16117348	biolink:SmallMolecule	(R)-2-(4-(1-(3-Fluorobenzyl)-1H-indazol-5-ylamino)quinazolin-5-yloxy)-N,N-dimethylpropanamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:16117349	biolink:SmallMolecule	(2R)-N,N-dimethyl-2-[4-[[1-(1,3-thiazol-2-ylmethyl)indazol-5-yl]amino]quinazolin-5-yl]oxypropanamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:16117483	biolink:SmallMolecule	(2S)-2-[4-[[1-[(3-fluorophenyl)methyl]indazol-5-yl]amino]quinazolin-5-yl]oxy-N,N-dimethylpropanamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:16117623	biolink:SmallMolecule	(2S)-N,N-dimethyl-2-[4-[[1-(1,3-thiazol-2-ylmethyl)indazol-5-yl]amino]quinazolin-5-yl]oxypropanamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:16118179	biolink:SmallMolecule	(R)-2-(4-(1-(3-Fluorobenzyl)-1H-indazol-5-ylamino)quinazolin-5-yloxy)-1-morpholinopropan-1-one	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:16118310	biolink:SmallMolecule	(R)-1-Morpholino-2-(4-(1-(thiazol-2-ylmethyl)-1H-indazol-5-ylamino)quinazolin-5-yloxy)propan-1-one	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:16118312	biolink:SmallMolecule	(2S)-1-morpholin-4-yl-2-[4-[[1-(1,3-thiazol-2-ylmethyl)indazol-5-yl]amino]quinazolin-5-yl]oxypropan-1-one	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:16131184	biolink:SmallMolecule	Peptide nucleic acid, T10-lysine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:16219404	biolink:SmallMolecule	GW583340	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:16231	biolink:ChemicalEntity	AMILORIDE	ERBB2_direct_ara-improving.json	
PUBCHEM.COMPOUND:162859	biolink:SmallMolecule	platycodin D	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:16654980	biolink:SmallMolecule	Buparlisib	ERBB2_direct_kp-textmining.json	
PUBCHEM.COMPOUND:16736274	biolink:SmallMolecule	2-{2-[4-({5-Chloro-6-[3-(Trifluoromethyl)phenoxy]pyridin-3-Yl}amino)-5h-Pyrrolo[3,2-D]pyrimidin-5-Yl]ethoxy}ethanol	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:1752	biolink:SmallMolecule	4-nonylphenol	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:176870	biolink:NamedThing|biolink:ChemicalEntity|biolink:MolecularEntity|biolink:SmallMolecule	Erlotinib	ERBB2_direct_ara-explanatory.json	
PUBCHEM.COMPOUND:17747105	biolink:SmallMolecule	4-(1-(3-Fluorobenzyl)-1H-indazol-5-ylamino)-6-aminopyrimidine-5-carbaldehyde O-methyl oxime	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:17747134	biolink:SmallMolecule	4-N-[3-Chloro-4-[(3-fluorophenyl)methoxy]phenyl]-5-[(E)-methoxyiminomethyl]pyrimidine-4,6-diamine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:17747139	biolink:SmallMolecule	5-[(E)-ethoxyiminomethyl]-4-N-[1-[(3-fluorophenyl)methyl]indazol-5-yl]pyrimidine-4,6-diamine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:17747242	biolink:SmallMolecule	4-N-[1-[(3-Fluorophenyl)methyl]indol-5-yl]-5-[(E)-methoxyiminomethyl]pyrimidine-4,6-diamine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:17747281	biolink:SmallMolecule	4-N-[1-[(3-Fluorophenyl)methyl]indazol-5-yl]-5-[(E)-propan-2-yloxyiminomethyl]pyrimidine-4,6-diamine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:17747282	biolink:SmallMolecule	4-N-(1-benzylindazol-5-yl)-5-[(E)-methoxyiminomethyl]pyrimidine-4,6-diamine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:17747343	biolink:SmallMolecule	4-N-[1-[(3-fluorophenyl)methyl]indazol-5-yl]-5-[(E)-2-methoxyethoxyiminomethyl]pyrimidine-4,6-diamine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:17755052	biolink:ChemicalEntity	PICTILISIB	ERBB2_direct_ara-improving.json	
PUBCHEM.COMPOUND:18176200	biolink:SmallMolecule	N-[4-(3-bromoanilino)pyrido[3,4-d]pyrimidin-6-yl]prop-2-ynamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:1893730	biolink:ChemicalEntity	PILARALISIB	ERBB2_direct_ara-improving.json	
PUBCHEM.COMPOUND:208908	biolink:NamedThing|biolink:ChemicalEntity|biolink:MolecularEntity|biolink:SmallMolecule	Lapatinib	ERBB2_direct_ara-explanatory.json	
PUBCHEM.COMPOUND:216239	biolink:SmallMolecule	Sorafenib	ERBB2_direct_kp-textmining.json	
PUBCHEM.COMPOUND:2187	biolink:NamedThing|biolink:ChemicalEntity|biolink:MolecularEntity|biolink:SmallMolecule	Anastrozole	ERBB2_direct_ara-explanatory.json	
PUBCHEM.COMPOUND:21874200	biolink:SmallMolecule	5-((4-Aminopiperidin-1-yl)methyl)-N-(3-chlorophenyl)pyrrolo[1,2-f][1,2,4]triazin-4-amine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:21874248	biolink:SmallMolecule	5-[(4-aminopiperidin-1-yl)methyl]-N-(3-fluorophenyl)pyrrolo[2,1-f][1,2,4]triazin-4-amine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:21874287	biolink:SmallMolecule	5-((4-Aminopiperidin-1-yl)methyl)-N-m-tolylpyrrolo[1,2-f][1,2,4]triazin-4-amine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:21874402	biolink:SmallMolecule	5-((4-Aminopiperidin-1-yl)methyl)-N-o-tolylpyrrolo[1,2-f][1,2,4]triazin-4-amine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:21874410	biolink:SmallMolecule	5-((4-Aminopiperidin-1-yl)methyl)-N-(3-bromophenyl)pyrrolo[1,2-f][1,2,4]triazin-4-amine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:21874431	biolink:SmallMolecule	5-[(4-aminopiperidin-1-yl)methyl]-N-(4-methylphenyl)pyrrolo[2,1-f][1,2,4]triazin-4-amine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:21952043	biolink:SmallMolecule	N-(3-bromo-4-phenylmethoxyphenyl)-6-[5-[(2-methylsulfonylethylamino)methyl]furan-2-yl]quinazolin-4-amine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:21952114	biolink:SmallMolecule	N-(1-Benzyl-1H-indazol-5-yl)-6-(5-((2-(methylsulfonyl)ethylamino)methyl)furan-2-yl)quinazolin-4-amine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:22011954	biolink:SmallMolecule	[5-[4-(4-phenylmethoxyanilino)pyrido[3,4-d]pyrimidin-6-yl]furan-2-yl]methanol	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:23676225	biolink:SmallMolecule	QTTMOCOWZLSYSV-QWAPEVOJSA-M	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:23696523	biolink:SmallMolecule	rigosertib sodium	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:23725625	biolink:SmallMolecule	Olaparib	ERBB2_direct_kp-textmining.json	
PUBCHEM.COMPOUND:24739943	biolink:SmallMolecule	allitinib	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24756910	biolink:SmallMolecule	Cudc-101	ERBB2_direct_kp-textmining.json	
PUBCHEM.COMPOUND:24782374	biolink:SmallMolecule	4-[3-chloro-4-[(3-fluorophenyl)methoxy]anilino]-3-methyl-N-(2-morpholin-4-ylethyl)-1H-pyrrolo[2,3-d]pyridazine-2-carboxamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24786207	biolink:SmallMolecule	4-[3-chloro-4-[(3-fluorophenyl)methoxy]anilino]-N-[2-(diethylamino)ethyl]-3-methyl-1H-pyrrolo[2,3-d]pyridazine-2-carboxamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24788740	biolink:SmallMolecule	ipatasertib	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24821094	biolink:SmallMolecule	Ibrutinib	ERBB2_direct_kp-textmining.json	
PUBCHEM.COMPOUND:24826799	biolink:SmallMolecule	Ponatinib	ERBB2_direct_kp-textmining.json	
PUBCHEM.COMPOUND:24883334	biolink:SmallMolecule	(S)-1-Acryloyl-N-[4-(3-chloro-2,4-difluorophenylamino)-7-(2-methoxyethoxy)quinazolin-6-yl]pyrrolidine-2-carboxamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24897043	biolink:SmallMolecule	5-(Dimethyl-hydrazonomethyl)-N-[1-(3-fluoro-benzyl)-1H-indazol-5-yl]-pyrimidine-4,6-diamine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24897276	biolink:SmallMolecule	N-[1-(3-Fluoro-benzyl)-1H-indazol-5-yl]-5-[piperidin-1-yliminomethyl]-pyrimidine-4,6-diamine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24897277	biolink:SmallMolecule	N-[1-(3-Fluoro-benzyl)-1H-indazol-5-yl]-5-[morpholin-4-yliminomethyl]-pyrimidine-4,6-diamine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24897278	biolink:SmallMolecule	4-N-[1-[(3-fluorophenyl)methyl]indazol-5-yl]-5-[(E)-(4-methylpiperazin-1-yl)iminomethyl]pyrimidine-4,6-diamine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24897494	biolink:SmallMolecule	4-N-[1-[(3-Fluorophenyl)methyl]indazol-5-yl]-5-[(E)-(2,2,2-trifluoroethylhydrazinylidene)methyl]pyrimidine-4,6-diamine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24905401	biolink:SmallMolecule	AT13148	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24944848	biolink:SmallMolecule	3-[4-(3-chloro-4-fluoroanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxypropanamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24944849	biolink:SmallMolecule	4-(4-(3-Chloro-4-fluorophenylamino)-7-methoxyquinazolin-6-yloxy)-N-hydroxybutanamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24944850	biolink:SmallMolecule	5-[4-(3-chloro-4-fluoroanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxypentanamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24944851	biolink:SmallMolecule	7-(4-(3-Chloro-4-fluorophenylamino)-7-methoxyquinazolin-6-yloxy)-N-hydroxyhexanamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24944930	biolink:SmallMolecule	7-[4-(3-chloro-4-fluoroanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxyheptanamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24945204	biolink:SmallMolecule	7-[4-(3-chloro-4-fluoroanilino)-7-(2-methoxyethoxy)quinazolin-6-yl]oxy-N-hydroxyheptanamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24945368	biolink:SmallMolecule	N1-(4-(3-Chloro-4-fluorophenylamino)-7-methoxyquinazolin-6-yl)-N8-hydroxyoctanediamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24945689	biolink:SmallMolecule	7-[4-[3-chloro-4-[(3-fluorophenyl)methoxy]anilino]-7-methoxyquinazolin-6-yl]oxy-N-hydroxyheptanamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24964624	biolink:SmallMolecule	MK-2206	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:24989044	biolink:SmallMolecule	copanlisib	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:25025888	biolink:SmallMolecule	2-(4-{[3-Chloro-4-(1H-indol-4-yloxy)phenyl]amino}-5H-pyrrolo[3,2-d]pyrimidin-5-yl)ethanol	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:25026082	biolink:SmallMolecule	4-(2-Chloro-4-{[5-(2-hydroxyethyl)-5H-pyrrolo[3,2-d]pyrimidin-4-yl]amino}phenoxy)-1,3-dihydro-2H-indol-2-one	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:25026085	biolink:SmallMolecule	2-[4-[4-(1-benzothiophen-4-yloxy)-3-chloroanilino]pyrrolo[3,2-d]pyrimidin-5-yl]ethanol	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:25026281	biolink:SmallMolecule	2-[4-[3-chloro-4-(1H-indazol-4-yloxy)anilino]pyrrolo[3,2-d]pyrimidin-5-yl]ethanol	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:25062766	biolink:SmallMolecule	momelotinib	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:25127713	biolink:SmallMolecule	Poziotinib	ERBB2_direct_kp-textmining.json	
PUBCHEM.COMPOUND:25183872	biolink:SmallMolecule	ixazomib	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:25195273	biolink:SmallMolecule	N-(3-Chloro-4-(3-fluorobenzyloxy)phenyl)-6-(5-((2-(methylsulfonyl)ethylamino)methyl)furan-2-yl)thieno[2,3-d]pyrimidin-4-amine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:25207010	biolink:SmallMolecule	methyl 4-[4-(1-benzothiophen-4-yloxy)-3-chloroanilino]-8,9-dihydro-7H-pyrimido[4,5-b]azepine-6-carboxylate	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:25262965	biolink:SmallMolecule	[5-[2,4-Bis((3S)-3-methylmorpholin-4-yl)pyrido[2,3-d]pyrimidin-7-yl]-2-methoxyphenyl]methanol	ERBB2_direct_kp-textmining.json	
PUBCHEM.COMPOUND:25263267	biolink:SmallMolecule	(3R,5S)-5-{2-[4-({3-Chloro-4-[(3-fluorophenyl)methoxy]phenyl}amino)thieno[3,2-d]pyrimidin-6-yl]ethynyl}pyrrolidin-3-yl carbamate	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:25263268	biolink:SmallMolecule	[(3R,5S)-5-[2-[4-[3-chloro-4-[(3-fluorophenyl)methoxy]anilino]thieno[3,2-d]pyrimidin-6-yl]ethynyl]pyrrolidin-3-yl] N-methylcarbamate	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:25263271	biolink:SmallMolecule	[(3R,5S)-5-[2-[4-[3-chloro-4-[(3-fluorophenyl)methoxy]anilino]thieno[3,2-d]pyrimidin-6-yl]ethynyl]pyrrolidin-3-yl] piperazine-1-carboxylate	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:25263279	biolink:SmallMolecule	SCHEMBL6238220	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:25263280	biolink:SmallMolecule	[(3R,5R)-5-[2-[4-[3-chloro-4-[(3-fluorophenyl)methoxy]anilino]thieno[3,2-d]pyrimidin-6-yl]ethynyl]pyrrolidin-3-yl] N,N-dimethylcarbamate	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:261166	biolink:SmallMolecule	Lignan	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:2708	biolink:SmallMolecule	chlorambucil	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:2719	biolink:SmallMolecule	Chloroquine	ERBB2_direct_kp-textmining.json	
PUBCHEM.COMPOUND:2733526	biolink:NamedThing|biolink:ChemicalEntity|biolink:MolecularEntity|biolink:SmallMolecule	Tamoxifen	ERBB2_direct_ara-explanatory.json	
PUBCHEM.COMPOUND:2776	biolink:SmallMolecule	CL-387785	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:2818	biolink:SmallMolecule	clozapine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:2907	biolink:ChemicalEntity	CYCLOPHOSPHAMIDE	ERBB2_direct_ara-improving.json	
PUBCHEM.COMPOUND:3034010	biolink:SmallMolecule	Orlistat	ERBB2_direct_kp-textmining.json	
PUBCHEM.COMPOUND:3071	biolink:SmallMolecule	3,3'-diindolylmethane	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:3081361	biolink:SmallMolecule	Vandetanib	ERBB2_direct_kp-textmining.json	
PUBCHEM.COMPOUND:31703	biolink:NamedThing|biolink:ChemicalEntity|biolink:MolecularEntity|biolink:SmallMolecule	Doxorubicin	ERBB2_direct_ara-explanatory.json	
PUBCHEM.COMPOUND:3220	biolink:SmallMolecule	Emodin	ERBB2_direct_kp-textmining.json	
PUBCHEM.COMPOUND:32736	biolink:SmallMolecule	9,10-Dihydro-9,10-dihydroxybenzo(a)pyrene	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:3385	biolink:NamedThing|biolink:ChemicalEntity|biolink:MolecularEntity|biolink:SmallMolecule	5-Fluorouracil	ERBB2_direct_ara-explanatory.json	
PUBCHEM.COMPOUND:3454	biolink:SmallMolecule	ganciclovir	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:36314	biolink:NamedThing|biolink:ChemicalEntity|biolink:MolecularEntity|biolink:SmallMolecule	Paclitaxel	ERBB2_direct_ara-explanatory.json	
PUBCHEM.COMPOUND:3799	biolink:SmallMolecule	1-(2-naphthalenyl)-2-propen-1-one	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:3902	biolink:NamedThing|biolink:ChemicalEntity|biolink:MolecularEntity|biolink:SmallMolecule	Letrozole	ERBB2_direct_ara-explanatory.json	
PUBCHEM.COMPOUND:39327	biolink:SmallMolecule	Oxyfluorfen	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:3973	biolink:SmallMolecule	2-(4-Morpholinyl)-8-phenyl-4H-1-benzopyran-4-one	ERBB2_direct_kp-textmining.json	
PUBCHEM.COMPOUND:4033	biolink:SmallMolecule	Mechlorethamine	ERBB2_direct_kp-textmining.json	
PUBCHEM.COMPOUND:40463	biolink:SmallMolecule	NRDC-167	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:4091	biolink:ChemicalEntity	METFORMIN	ERBB2_direct_ara-improving.json	
PUBCHEM.COMPOUND:41867	biolink:NamedThing|biolink:ChemicalEntity|biolink:MolecularEntity|biolink:SmallMolecule	Epirubicin	ERBB2_direct_ara-explanatory.json	
PUBCHEM.COMPOUND:4212	biolink:SmallMolecule	mitoxantrone	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:4259181	biolink:SmallMolecule	N3-Cyclopropyl-7-[(4-propan-2-ylphenyl)methyl]pyrrolo[3,2-f]quinazoline-1,3-diamine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:42596953	biolink:SmallMolecule	(E)-3-(3-(4-(3-Chloro-4-(3-fluorobenzyloxy)phen-ylamino)quinazolin-6-yl)phenyl)-N-hydroxy-acrylamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:4261	biolink:ChemicalEntity	ENTINOSTAT	ERBB2_direct_ara-improving.json	
PUBCHEM.COMPOUND:42642648	biolink:SmallMolecule	Varlitinib	ERBB2_direct_kp-textmining.json	
PUBCHEM.COMPOUND:426756	biolink:SmallMolecule	azanide;cyclobutane-1,1-dicarboxylic acid;platinum(2+)	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44182395	biolink:SmallMolecule	CEF regimen	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44205208	biolink:SmallMolecule	2-[4-[4-(1,2-benzothiazol-4-yloxy)-3-chloroanilino]pyrrolo[3,2-d]pyrimidin-5-yl]ethanol	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44229775	biolink:SmallMolecule	N-[2-[4-[4-(1,2-benzothiazol-4-yloxy)-3-chloroanilino]pyrrolo[3,2-d]pyrimidin-5-yl]ethyl]acetamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44229839	biolink:SmallMolecule	2-amino-N-[2-[4-[4-(1,2-benzothiazol-4-yloxy)-3-chloroanilino]pyrrolo[3,2-d]pyrimidin-5-yl]ethyl]-2-methylpropanamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44229840	biolink:SmallMolecule	N-[2-[4-[4-(1,2-Benzothiazol-4-yloxy)-3-chloroanilino]pyrrolo[3,2-d]pyrimidin-5-yl]ethyl]-3-hydroxy-2,2-dimethylpropanamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:443391	biolink:SmallMolecule	SB-243213	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44372004	biolink:SmallMolecule	4-[4-[3-chloro-4-[(3-fluorophenyl)methoxy]anilino]quinazolin-6-yl]-N-(2-methylsulfonylethyl)-1,3-thiazol-2-amine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44372005	biolink:SmallMolecule	4-[4-[(1-benzylindazol-5-yl)amino]quinazolin-6-yl]-N-(2-methylsulfonylethyl)-1,3-thiazol-2-amine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44372022	biolink:SmallMolecule	4-[4-(3-chloro-4-phenylmethoxyanilino)quinazolin-6-yl]-N-(2-methylsulfonylethyl)-1,3-thiazol-2-amine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44403420	biolink:SmallMolecule	[3-Chloro-4-(pyridin-2-ylmethoxy)-phenyl]-[7-methoxy-5-(4-methyl-piperidin-1-yloxy)-quinazolin-4-yl]-amine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44403429	biolink:SmallMolecule	N-[3-chloro-4-(pyridin-2-ylmethoxy)phenyl]-5-(oxan-4-yloxy)quinazolin-4-amine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44403436	biolink:SmallMolecule	[3-Chloro-4-(pyridin-2-ylmethoxy)-phenyl]-(5-methoxy-quinazolin-4-yl)-amine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44410716	biolink:SmallMolecule	methyl 5-[3-[2-[4-[3-chloro-4-[(3-fluorophenyl)methoxy]anilino]pyrimidin-5-yl]ethynyl]anilino]-5-oxopentanoate	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44416289	biolink:SmallMolecule	N-(4-(3-Fluorobenzyloxy)-3-(trifluoromethyl)phenyl)-6-(5-((2-(1-methyl-1H-imidazol-2-ylsulfonyl)ethylamino)methyl)furan-2-yl)quinazolin-4-amine	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44426260	biolink:SmallMolecule	N-[3-[4-[4-[1-(3,3-dimethylbutanoyl)piperidin-4-yl]oxy-3-methylanilino]quinazolin-6-yl]prop-2-ynyl]-2-methoxyacetamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44426268	biolink:SmallMolecule	N-Tert-butyl-3-(4-(6-(3-(2-methoxyacetamido)prop-1-ynyl)quinazolin-4-ylamino)-2-methylphenoxy)benzamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44426274	biolink:SmallMolecule	N-(2,2-dimethylpropyl)-4-[4-[[6-[3-[(2-methoxyacetyl)amino]prop-1-ynyl]quinazolin-4-yl]amino]-2-methylphenoxy]benzamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44426276	biolink:SmallMolecule	1-[4-[4-[[6-(2-methoxyethoxy)quinazolin-4-yl]amino]-2-methylphenoxy]piperidin-1-yl]-3,3-dimethylbutan-1-one	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44426279	biolink:SmallMolecule	3,3-Dimethyl-1-(4-(2-methyl-4-(6-morpholinopyrido[3,4-d]pyrimidin-4-ylamino)phenoxy)piperidin-1-yl)butan-1-one	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44426281	biolink:SmallMolecule	bdbm50209359	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44426283	biolink:SmallMolecule	N-(2,6-difluorophenyl)-4-[2-methyl-4-[[6-(methylamino)pyrido[3,4-d]pyrimidin-4-yl]amino]phenoxy]piperidine-1-carboxamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44426285	biolink:SmallMolecule	Cyclopentyl(4-(4-(6-(2-methoxyethoxy)quinazolin-4-ylamino)-2-methylphenoxy)piperidin-1-yl)methanone	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44426286	biolink:SmallMolecule	4-(2-Methyl-4-(6-(methylamino)pyrido[3,4-d]pyrimidin-4-ylamino)phenoxy)-N-neopentylbenzamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44426287	biolink:SmallMolecule	4-(2-Methyl-4-(6-(2-morpholinoethylamino)pyrido[3,4-d]pyrimidin-4-ylamino)phenoxy)-N-neopentylbenzamide	ERBB2_direct_kp-molecular.json	
PUBCHEM.COMPOUND:44426290	biolink:SmallMolecule	4-(2-Methyl-4-(6-morpholinopyrido[3,4-d]pyrimidin-4-ylamino)phenoxy)-N-neopentylbenzamide	ERBB2_direct_kp-molecular.json	
